Frequency (GHz),Theta (°),Phi (°),Gain phi,Gain theta
0.1,74.9999987,195.000002,2.96726504e-10,1.45927906
0.1,74.9999987,209.999999,8.57937471e-11,1.45928252
0.1,74.9999987,224.999996,2.87918543e-16,1.45928383
0.1,74.9999987,240.000007,8.59723542e-11,1.45928252
0.1,74.9999987,255.000004,2.96954322e-10,1.45927942
0.1,74.9999987,270.000001,5.44805201e-10,1.45927739
0.1,74.9999987,284.999998,7.7495832e-10,1.45927942
0.1,74.9999987,299.999995,9.65637681e-10,1.45928252
0.1,74.9999987,314.999992,1.07948706e-09,1.45928383
0.1,74.9999987,329.999989,1.05219833e-09,1.45928252
0.1,74.9999987,345.000013,8.52679483e-10,1.45927906
0.1,74.9999987,360.00001,5.44772172e-10,1.45927739
0.1,90.0000025,0,6.215643e-10,1.56657672
0.1,90.0000025,15.0000004,3.12458226e-10,1.56657827
0.1,90.0000025,30.0000008,8.40770648e-11,1.56658232
0.1,90.0000025,45.0000013,3.39525242e-16,1.56658435
0.1,90.0000025,60.0000017,8.4045132e-11,1.56658232
0.1,90.0000025,74.9999987,3.12397858e-10,1.56657851
0.1,90.0000025,90.0000025,6.21481144e-10,1.56657672
0.1,90.0000025,105,9.27569244e-10,1.56657851
0.1,90.0000025,120.000003,1.14993348e-09,1.56658232
0.1,90.0000025,135,1.2309932e-09,1.56658435
0.1,90.0000025,149.999997,1.14993248e-09,1.56658232
0.1,90.0000025,164.999994,9.27565136e-10,1.56657827
0.1,90.0000025,180.000005,6.21472152e-10,1.56657672
0.1,90.0000025,195.000002,3.12386311e-10,1.56657827
0.1,90.0000025,209.999999,8.40360767e-11,1.56658232
0.1,90.0000025,224.999996,3.67472089e-16,1.56658435
0.1,90.0000025,240.000007,8.40911785e-11,1.56658232
0.1,90.0000025,255.000004,3.12486759e-10,1.56657851
0.1,90.0000025,270.000001,6.21601604e-10,1.56657672
0.1,90.0000025,284.999998,9.27705857e-10,1.56657851
0.1,90.0000025,299.999995,1.15007137e-09,1.56658232
0.1,90.0000025,314.999992,1.23112187e-09,1.56658435
0.1,90.0000025,329.999989,1.15004961e-09,1.56658232
0.1,90.0000025,345.000013,9.27670107e-10,1.56657827
0.1,90.0000025,360.00001,6.215643e-10,1.56657672
0.1,105,0,5.44772172e-10,1.45927763
0.1,105,15.0000004,2.96817459e-10,1.45927906
0.1,105,30.0000008,8.58569257e-11,1.45928252
0.1,105,45.0000013,4.06858671e-16,1.45928383
0.1,105,60.0000017,8.59047347e-11,1.45928252
0.1,105,74.9999987,2.96847907e-10,1.45927942
0.1,105,90.0000025,5.44695844e-10,1.45927763
0.1,105,105,7.74859898e-10,1.45927942
0.1,105,120.000003,9.65538538e-10,1.45928252
0.1,105,135,1.07936982e-09,1.45928383
0.1,105,149.999997,1.05206654e-09,1.45928252
0.1,105,164.999994,8.5255869e-10,1.45927906
0.1,105,180.000005,5.44688461e-10,1.45927763
0.1,105,195.000002,2.51767912e-10,1.45927906
0.1,105,209.999999,6.25311192e-11,1.45928252
0.1,105,224.999996,4.31066555e-16,1.45928383
0.1,105,240.000007,6.24623964e-11,1.45928252
0.1,105,255.000004,2.51727195e-10,1.45927942
0.1,105,270.000001,5.44805256e-10,1.45927763
0.1,105,284.999998,8.52900084e-10,1.45927942
0.1,105,299.999995,1.05258047e-09,1.45928252
0.1,105,314.999992,1.07991371e-09,1.45928383
0.1,105,329.999989,9.65970859e-10,1.45928252
0.1,105,345.000013,7.7510931e-10,1.45927906
0.1,105,360.00001,5.44772172e-10,1.45927763
0.1,120.000003,0,3.5860126e-10,1.16785347
0.1,120.000003,15.0000004,2.06187165e-10,1.16785443
0.1,120.000003,30.0000008,6.24421209e-11,1.16785645
0.1,120.000003,45.0000013,4.20379381e-16,1.16785777
0.1,120.000003,60.0000017,6.25365038e-11,1.16785645
0.1,120.000003,74.9999987,2.06271986e-10,1.16785443
0.1,120.000003,90.0000025,3.58543778e-10,1.16785347
0.1,120.000003,105,4.93338093e-10,1.16785443
0.1,120.000003,120.000003,6.17272233e-10,1.16785645
0.1,120.000003,135,7.11570691e-10,1.16785777
0.1,120.000003,149.999997,7.13972104e-10,1.16785645
0.1,120.000003,164.999994,5.80148762e-10,1.16785443
0.1,120.000003,180.000005,3.58539864e-10,1.16785347
0.1,120.000003,195.000002,1.55955873e-10,1.16785443
0.1,120.000003,209.999999,3.64568063e-11,1.16785645
0.1,120.000003,224.999996,4.37260351e-16,1.16785777
0.1,120.000003,240.000007,3.63362812e-11,1.16785645
0.1,120.000003,255.000004,1.5584449e-10,1.16785443
0.1,120.000003,270.000001,3.58624075e-10,1.16785347
0.1,120.000003,284.999998,5.80540005e-10,1.16785443
0.1,120.000003,299.999995,7.14609261e-10,1.16785645
0.1,120.000003,314.999992,7.12255199e-10,1.16785777
0.1,120.000003,329.999989,6.17807416e-10,1.16785645
0.1,120.000003,345.000013,4.93628305e-10,1.16785443
0.1,120.000003,360.00001,3.5860126e-10,1.16785347
0.1,135,0,1.63448102e-10,0.77384299
0.1,135,15.0000004,9.53685533e-11,0.773843527
0.1,135,30.0000008,2.92344066e-11,0.773844421
0.1,135,45.0000013,3.47197376e-16,0.773844957
0.1,135,60.0000017,2.93172951e-11,0.77384454
0.1,135,74.9999987,9.54473722e-11,0.773843527
0.1,135,90.0000025,1.63414657e-10,0.77384299
0.1,135,105,2.22810007e-10,0.773843527
0.1,135,120.000003,2.7930433e-10,0.77384454
0.1,135,135,3.25004273e-10,0.773844957
0.1,135,149.999997,3.28820304e-10,0.773844421
0.1,135,164.999994,2.67245143e-10,0.773843527
0.1,135,180.000005,1.63413838e-10,0.77384299
0.1,135,195.000002,6.97248509e-11,0.773843527
0.1,135,209.999999,1.59906151e-11,0.773844421
0.1,135,224.999996,3.56150435e-16,0.773844957
0.1,135,240.000007,1.58950561e-11,0.77384454
0.1,135,255.000004,6.96288582e-11,0.773843527
0.1,135,270.000001,1.63459482e-10,0.77384299
0.1,135,284.999998,2.67523559e-10,0.773843527
0.1,135,299.999995,3.29290845e-10,0.77384454
0.1,135,314.999992,3.2551728e-10,0.773844957
0.1,135,329.999989,2.79707202e-10,0.773844421
0.1,135,345.000013,2.23025487e-10,0.773843527
0.1,135,360.00001,1.63448102e-10,0.77384299
0.1,149.999997,0,4.19011631e-11,0.384555459
0.1,149.999997,15.0000004,2.3841467e-11,0.384555519
0.1,149.999997,30.0000008,7.15470825e-12,0.384555817
0.1,149.999997,45.0000013,2.03628957e-16,0.384555876
0.1,149.999997,60.0000017,7.19320783e-12,0.384555817
0.1,149.999997,74.9999987,2.387914e-11,0.384555519
0.1,149.999997,90.0000025,4.18883851e-11,0.384555459
0.1,149.999997,105,5.80282628e-11,0.384555519
0.1,149.999997,120.000003,7.26816246e-11,0.384555817
0.1,149.999997,135,8.34732353e-11,0.384555876
0.1,149.999997,149.999997,8.3374474e-11,0.384555817
0.1,149.999997,164.999994,6.76203399e-11,0.384555519
0.1,149.999997,180.000005,4.18887494e-11,0.384555459
0.1,149.999997,195.000002,1.83334702e-11,0.384555519
0.1,149.999997,209.999999,4.32108472e-12,0.384555817
0.1,149.999997,224.999996,2.0673512e-16,0.384555876
0.1,149.999997,240.000007,4.27972111e-12,0.384555817
0.1,149.999997,255.000004,1.82907595e-11,0.384555519
0.1,149.999997,270.000001,4.1904636e-11,0.384555459
0.1,149.999997,284.999998,6.77345263e-11,0.384555519
0.1,149.999997,299.999995,8.35725864e-11,0.384555817
0.1,149.999997,314.999992,8.36938643e-11,0.384555876
0.1,149.999997,329.999989,7.2858039e-11,0.384555817
0.1,149.999997,345.000013,5.81229474e-11,0.384555519
0.1,149.999997,360.00001,4.19011631e-11,0.384555459
0.1,164.999994,0,3.06428472e-12,0.10257674
0.1,164.999994,15.0000004,1.64636729e-12,0.10257674
0.1,164.999994,30.0000008,4.69572081e-13,0.102576777
0.1,164.999994,45.0000013,6.01933376e-17,0.102576762
0.1,164.999994,60.0000017,4.75756153e-13,0.102576777
0.1,164.999994,74.9999987,1.65256296e-12,0.10257674
0.1,164.999994,90.0000025,3.06237392e-12,0.10257674
0.1,164.999994,105,4.38995585e-12,0.10257674
0.1,164.999994,120.000003,5.48026338e-12,0.102576777
0.1,164.999994,135,6.10574568e-12,0.102576762
0.1,164.999994,149.999997,5.92237717e-12,0.102576777
0.1,164.999994,164.999994,4.78652838e-12,0.10257674
0.1,164.999994,180.000005,3.06253135e-12,0.10257674
0.1,164.999994,195.000002,1.42359833e-12,0.10257674
0.1,164.999994,209.999999,3.57173872e-13,0.102576777
0.1,164.999994,224.999996,6.06192099e-17,0.102576762
0.1,164.999994,240.000007,3.50810039e-13,0.102576777
0.1,164.999994,255.000004,1.41701364e-12,0.10257674
0.1,164.999994,270.000001,3.06466874e-12,0.10257674
0.1,164.999994,284.999998,4.80333178e-12,0.10257674
0.1,164.999994,299.999995,5.95217669e-12,0.102576777
0.1,164.999994,314.999992,6.13985555e-12,0.102576762
0.1,164.999994,329.999989,5.50827699e-12,0.102576777
0.1,164.999994,345.000013,4.40518151e-12,0.10257674
0.1,164.999994,360.00001,3.06428472e-12,0.10257674
0.1,180.000005,0,3.03413373e-30,1.16838022e-14
0.1,180.000005,15.0000004,4.35775956e-30,1.16838022e-14
0.1,180.000005,30.0000008,6.53680334e-30,1.16838022e-14
0.1,180.000005,45.0000013,7.25867724e-30,1.16838022e-14
0.1,180.000005,60.0000017,6.37926302e-30,1.16838022e-14
0.1,180.000005,74.9999987,4.39695637e-30,1.16838022e-14
0.1,180.000005,90.0000025,2.88956805e-30,1.16838022e-14
0.1,180.000005,105,2.28199753e-30,1.16838022e-14
0.1,180.000005,120.000003,2.32848805e-30,1.16838022e-14
0.1,180.000005,135,2.39152012e-30,1.16838022e-14
0.1,180.000005,149.999997,2.21462929e-30,1.16838022e-14
0.1,180.000005,164.999994,2.45256345e-30,1.16838022e-14
0.1,180.000005,180.000005,3.00972878e-30,1.16838022e-14
0.1,180.000005,195.000002,4.64039617e-30,1.16838022e-14
0.1,180.000005,209.999999,6.4799538e-30,1.16838022e-14
0.1,180.000005,224.999996,7.04599589e-30,1.16838022e-14
0.1,180.000005,240.000007,6.38948324e-30,1.16838022e-14
0.1,180.000005,255.000004,4.34793317e-30,1.16838022e-14
0.1,180.000005,270.000001,2.94259789e-30,1.16838022e-14
0.1,180.000005,284.999998,2.21288636e-30,1.16838022e-14
0.1,180.000005,299.999995,2.26263535e-30,1.16838022e-14
0.1,180.000005,314.999992,2.63535865e-30,1.16838022e-14
0.1,180.000005,329.999989,2.1768568e-30,1.16838022e-14
0.1,180.000005,345.000013,2.23165891e-30,1.16838022e-14
0.1,180.000005,360.00001,3.03413373e-30,1.16838022e-14
0.11667,0,0,9.04515754e-35,8.22712741e-36
0.11667,0,15.0000004,2.23369778e-34,1.02397497e-35
0.11667,0,30.0000008,5.38878523e-34,2.53151548e-34
0.11667,0,45.0000013,1.4429196e-35,4.5167025e-34
0.11667,0,60.0000017,1.6247513e-35,7.0287096e-34
0.11667,0,74.9999987,1.55211689e-34,1.92957926e-34
0.11667,0,90.0000025,8.44505089e-36,3.7690206e-34
0.11667,0,105,3.19667223e-35,2.99865877e-34
0.11667,0,120.000003,1.70425811e-34,7.03177231e-34
0.11667,0,135,9.11406745e-35,6.75980065e-36
0.11667,0,149.999997,1.52006389e-34,3.33755878e-35
0.11667,0,164.999994,6.71908898e-34,2.09800573e-35
0.11667,0,180.000005,4.14347467e-35,8.24191077e-36
0.11667,0,195.000002,9.15970166e-35,4.99685315e-35
0.11667,0,209.999999,1.0497429e-33,6.27559149e-34
0.11667,0,224.999996,5.12715417e-34,1.48844416e-36
0.11667,0,240.000007,4.54402839e-35,1.3452758e-34
0.11667,0,255.000004,4.45391567e-35,2.25547703e-34
0.11667,0,270.000001,4.8913935e-37,5.22247436e-34
0.11667,0,284.999998,2.3473236e-35,1.94507902e-34
0.11667,0,299.999995,4.9489281e-34,4.01498315e-34
0.11667,0,314.999992,2.02497131e-34,5.20626035e-34
0.11667,0,329.999989,8.82405383e-35,5.76224576e-35
0.11667,0,345.000013,1.18807912e-33,6.04806623e-36
0.11667,0,360.00001,9.04515754e-35,8.22712741e-36
0.11667,15.0000004,0,3.11499264e-12,0.100380361
0.11667,15.0000004,15.0000004,1.42327242e-12,0.100380339
0.11667,15.0000004,30.0000008,3.51712854e-13,0.100380301
0.11667,15.0000004,45.0000013,1.67907225e-17,0.100380287
0.11667,15.0000004,60.0000017,3.4597241e-13,0.100380301
0.11667,15.0000004,74.9999987,1.41623627e-12,0.100380339
0.11667,15.0000004,90.0000025,3.1141281e-12,0.100380361
0.11667,15.0000004,105,4.93019124e-12,0.100380339
0.11667,15.0000004,120.000003,6.10108578e-12,0.100380301
0.11667,15.0000004,135,6.23390445e-12,0.100380287
0.11667,15.0000004,149.999997,5.54233699e-12,0.100380301
0.11667,15.0000004,164.999994,4.42917187e-12,0.100380339
0.11667,15.0000004,180.000005,3.11377768e-12,0.100380361
0.11667,15.0000004,195.000002,1.70483159e-12,0.100380339
0.11667,15.0000004,209.999999,4.95322858e-13,0.100380301
0.11667,15.0000004,224.999996,1.6923576e-17,0.100380287
0.11667,15.0000004,240.000007,5.00676378e-13,0.100380301
0.11667,15.0000004,255.000004,1.71073377e-12,0.100380339
0.11667,15.0000004,270.000001,3.1148144e-12,0.100380361
0.11667,15.0000004,284.999998,4.42212846e-12,0.100380339
0.11667,15.0000004,299.999995,5.52646253e-12,0.100380301
0.11667,15.0000004,314.999992,6.21209421e-12,0.100380287
0.11667,15.0000004,329.999989,6.08081554e-12,0.100380301
0.11667,15.0000004,345.000013,4.9194997e-12,0.100380339
0.11667,15.0000004,360.00001,3.11499264e-12,0.100380361
0.11667,30.0000008,0,4.23149536e-11,0.377009749
0.11667,30.0000008,15.0000004,1.79849902e-11,0.377009481
0.11667,30.0000008,30.0000008,4.15157232e-12,0.377008945
0.11667,30.0000008,45.0000013,6.52727824e-17,0.377008706
0.11667,30.0000008,60.0000017,4.11176952e-12,0.377008945
0.11667,30.0000008,74.9999987,1.79348654e-11,0.377009481
0.11667,30.0000008,90.0000025,4.23094511e-11,0.377009749
0.11667,30.0000008,105,6.96692426e-11,0.377009481
0.11667,30.0000008,120.000003,8.57511354e-11,0.377008945
0.11667,30.0000008,135,8.4397947e-11,0.377008706
0.11667,30.0000008,149.999997,7.22946911e-11,0.377008945
0.11667,30.0000008,164.999994,5.75973227e-11,0.377009481
0.11667,30.0000008,180.000005,4.23064118e-11,0.377009749
0.11667,30.0000008,195.000002,2.4909871e-11,0.377009481
0.11667,30.0000008,209.999999,7.72455624e-12,0.377008945
0.11667,30.0000008,224.999996,6.61154346e-17,0.377008706
0.11667,30.0000008,240.000007,7.75747522e-12,0.377008945
0.11667,30.0000008,255.000004,2.49447563e-11,0.377009481
0.11667,30.0000008,270.000001,4.23142701e-11,0.377009749
0.11667,30.0000008,284.999998,5.75626213e-11,0.377009481
0.11667,30.0000008,299.999995,7.22045687e-11,0.377008945
0.11667,30.0000008,314.999992,8.42570874e-11,0.377008706
0.11667,30.0000008,329.999989,8.56079166e-11,0.377008945
0.11667,30.0000008,345.000013,6.95898963e-11,0.377009481
0.11667,30.0000008,360.00001,4.23149536e-11,0.377009749
0.11667,45.0000013,0,1.63561373e-10,0.760526955
0.11667,45.0000013,15.0000004,6.73889555e-11,0.760525882
0.11667,45.0000013,30.0000008,1.51241172e-11,0.760523975
0.11667,45.0000013,45.0000013,1.4221343e-16,0.760522902
0.11667,45.0000013,60.0000017,1.50213002e-11,0.760523975
0.11667,45.0000013,74.9999987,6.72601419e-11,0.760526001
0.11667,45.0000013,90.0000025,1.63547662e-10,0.760526955
0.11667,45.0000013,105,2.73799344e-10,0.760526001
0.11667,45.0000013,120.000003,3.35942635e-10,0.760523975
0.11667,45.0000013,135,3.25011018e-10,0.760522902
0.11667,45.0000013,149.999997,2.73810752e-10,0.760523975
0.11667,45.0000013,164.999994,2.18022919e-10,0.760525882
0.11667,45.0000013,180.000005,1.6353803e-10,0.760526955
0.11667,45.0000013,195.000002,9.95636767e-11,0.760525882
0.11667,45.0000013,209.999999,3.17702913e-11,0.760523975
0.11667,45.0000013,224.999996,1.44069015e-16,0.760522902
0.11667,45.0000013,240.000007,3.18393333e-11,0.760523975
0.11667,45.0000013,255.000004,9.9637007e-11,0.760526001
0.11667,45.0000013,270.000001,1.63560818e-10,0.760526955
0.11667,45.0000013,284.999998,2.1796398e-10,0.760526001
0.11667,45.0000013,299.999995,2.73625095e-10,0.760523975
0.11667,45.0000013,314.999992,3.2468786e-10,0.760522902
0.11667,45.0000013,329.999989,3.35593803e-10,0.760523975
0.11667,45.0000013,345.000013,2.73599726e-10,0.760525882
0.11667,45.0000013,360.00001,1.63561373e-10,0.760526955
0.11667,60.0000017,0,3.55544677e-10,1.15053546
0.11667,60.0000017,15.0000004,1.49766491e-10,1.15053296
0.11667,60.0000017,30.0000008,3.42579021e-11,1.15052855
0.11667,60.0000017,45.0000013,2.46421154e-16,1.1505264
0.11667,60.0000017,60.0000017,3.41029878e-11,1.15052855
0.11667,60.0000017,74.9999987,1.49578308e-10,1.15053296
0.11667,60.0000017,90.0000025,3.55522084e-10,1.15053546
0.11667,60.0000017,105,5.87333571e-10,1.15053296
0.11667,60.0000017,120.000003,7.20607407e-10,1.15052855
0.11667,60.0000017,135,7.03998693e-10,1.1505264
0.11667,60.0000017,149.999997,5.9957872e-10,1.15052855
0.11667,60.0000017,164.999994,4.78614315e-10,1.15053296
0.11667,60.0000017,180.000005,3.55503182e-10,1.15053546
0.11667,60.0000017,195.000002,2.12680096e-10,1.15053296
0.11667,60.0000017,209.999999,6.68553893e-11,1.15052855
0.11667,60.0000017,224.999996,2.48530081e-16,1.1505264
0.11667,60.0000017,240.000007,6.69323347e-11,1.15052855
0.11667,60.0000017,255.000004,2.12768997e-10,1.15053296
0.11667,60.0000017,270.000001,3.55545482e-10,1.15053546
0.11667,60.0000017,284.999998,4.78562634e-10,1.15053296
0.11667,60.0000017,299.999995,5.99360173e-10,1.15052855
0.11667,60.0000017,314.999992,7.03589076e-10,1.1505264
0.11667,60.0000017,329.999989,7.20151938e-10,1.15052855
0.11667,60.0000017,345.000013,5.87068227e-10,1.15053296
0.11667,60.0000017,360.00001,3.55544677e-10,1.15053546
0.11667,74.9999987,0,5.36442724e-10,1.44014585
0.11667,74.9999987,15.0000004,2.43286391e-10,1.44014263
0.11667,74.9999987,30.0000008,5.94920155e-11,1.44013572
0.11667,74.9999987,45.0000013,3.7611688e-16,1.44013226
0.11667,74.9999987,60.0000017,5.93596075e-11,1.44013572
0.11667,74.9999987,74.9999987,2.43130405e-10,1.44014263
0.11667,74.9999987,90.0000025,5.36413747e-10,1.44014585
0.11667,74.9999987,105,8.49237847e-10,1.44014263
0.11667,74.9999987,120.000003,1.04536602e-09,1.44013572
0.11667,74.9999987,135,1.05946463e-09,1.44013226
0.11667,74.9999987,149.999997,9.37267042e-10,1.44013572
0.11667,74.9999987,164.999994,7.52083729e-10,1.44014263
0.11667,74.9999987,180.000005,5.36386435e-10,1.44014585
0.11667,74.9999987,195.000002,2.99599512e-10,1.44014263
0.11667,74.9999987,209.999999,8.86963558e-11,1.44013572
0.11667,74.9999987,224.999996,3.76855017e-16,1.44013226
0.11667,74.9999987,240.000007,8.87466073e-11,1.44013572
0.11667,74.9999987,255.000004,2.99672787e-10,1.44014263
0.11667,74.9999987,270.000001,5.36445222e-10,1.44014585
0.11667,74.9999987,284.999998,7.52078733e-10,1.44014263
0.11667,74.9999987,299.999995,9.3713759e-10,1.44013572
0.11667,74.9999987,314.999992,1.05919873e-09,1.44013226
0.11667,74.9999987,329.999989,1.04506592e-09,1.44013572
0.11667,74.9999987,345.000013,8.49064652e-10,1.44014263
0.11667,74.9999987,360.00001,5.36442724e-10,1.44014585
0.11667,90.0000025,0,6.10519024e-10,1.5470165
0.11667,90.0000025,15.0000004,3.07625925e-10,1.54701257
0.11667,90.0000025,30.0000008,8.29297603e-11,1.54700482
0.11667,90.0000025,45.0000013,5.15534004e-16,1.54700089
0.11667,90.0000025,60.0000017,8.29206911e-11,1.54700482
0.11667,90.0000025,74.9999987,3.07606551e-10,1.54701281
0.11667,90.0000025,90.0000025,6.1048766e-10,1.5470165
0.11667,90.0000025,105,9.09261166e-10,1.54701281
0.11667,90.0000025,120.000003,1.12572662e-09,1.54700482
0.11667,90.0000025,135,1.20453147e-09,1.54700089
0.11667,90.0000025,149.999997,1.12570919e-09,1.54700482
0.11667,90.0000025,164.999994,9.09232523e-10,1.54701257
0.11667,90.0000025,180.000005,6.1045724e-10,1.5470165
0.11667,90.0000025,195.000002,3.07583625e-10,1.54701257
0.11667,90.0000025,209.999999,8.29097277e-11,1.54700482
0.11667,90.0000025,224.999996,5.13598745e-16,1.54700089
0.11667,90.0000025,240.000007,8.29358318e-11,1.54700482
0.11667,90.0000025,255.000004,3.0763242e-10,1.54701281
0.11667,90.0000025,270.000001,6.10522466e-10,1.5470165
0.11667,90.0000025,284.999998,9.09306075e-10,1.54701281
0.11667,90.0000025,299.999995,1.12578358e-09,1.54700482
0.11667,90.0000025,314.999992,1.20459998e-09,1.54700089
0.11667,90.0000025,329.999989,1.12578458e-09,1.54700482
0.11667,90.0000025,345.000013,9.09305464e-10,1.54701257
0.11667,90.0000025,360.00001,6.10519024e-10,1.5470165
0.11667,105,0,5.36442724e-10,1.44014585
0.11667,105,15.0000004,2.99575448e-10,1.44014263
0.11667,105,30.0000008,8.86515514e-11,1.44013572
0.11667,105,45.0000013,6.2123948e-16,1.44013226
0.11667,105,60.0000017,8.8796373e-11,1.44013572
0.11667,105,74.9999987,2.99712227e-10,1.44014263
0.11667,105,90.0000025,5.36413747e-10,1.44014585
0.11667,105,105,7.51974871e-10,1.44014263
0.11667,105,120.000003,9.37022349e-10,1.44013572
0.11667,105,135,1.05913645e-09,1.44013226
0.11667,105,149.999997,1.04506059e-09,1.44013572
0.11667,105,164.999994,8.490606e-10,1.44014263
0.11667,105,180.000005,5.36386435e-10,1.44014585
0.11667,105,195.000002,2.43185333e-10,1.44014263
0.11667,105,209.999999,5.94108027e-11,1.44013572
0.11667,105,224.999996,6.1683258e-16,1.44013226
0.11667,105,240.000007,5.94369276e-11,1.44013572
0.11667,105,255.000004,2.43216974e-10,1.44014263
0.11667,105,270.000001,5.36445222e-10,1.44014585
0.11667,105,284.999998,8.4921592e-10,1.44014263
0.11667,105,299.999995,1.04535425e-09,1.44013572
0.11667,105,314.999992,1.05952691e-09,1.44013226
0.11667,105,329.999989,9.37398603e-10,1.44013572
0.11667,105,345.000013,7.52212848e-10,1.44014263
0.11667,105,360.00001,5.36442724e-10,1.44014585
0.11667,120.000003,0,3.55544566e-10,1.15053511
0.11667,120.000003,15.0000004,2.12630594e-10,1.15053296
0.11667,120.000003,30.0000008,6.67905245e-11,1.15052843
0.11667,120.000003,45.0000013,6.32279125e-16,1.15052605
0.11667,120.000003,60.0000017,6.70012656e-11,1.15052843
